frame,track_id,x_center,y_center,width,height
5,0.390304,0.26829,0.0302304,0.0915306,3.0
269,0.390319,0.426785,0.0248185,0.0956267,30.0
175,0.390486,0.484583,0.0382663,0.112108,20.0
257,0.390624,0.370028,0.0289264,0.114234,25.0
325,0.390697,0.396515,0.0338336,0.130885,33.0
260,0.390752,0.369082,0.0347656,0.114278,25.0
259,0.390949,0.369471,0.0310515,0.115966,25.0
33,0.391003,0.670834,0.0332222,0.118843,15.0
258,0.391031,0.369625,0.0294741,0.11537,25.0
244,0.391198,0.363923,0.0356593,0.107337,25.0
108,0.391651,0.426805,0.0300209,0.0844812,11.0
247,0.391698,0.366045,0.0259469,0.106811,25.0
261,0.391922,0.369254,0.0374866,0.112863,25.0
124,0.392049,0.577763,0.028041,0.131543,2.0
254,0.392088,0.367437,0.0284128,0.104191,25.0
153,0.39235,0.425744,0.0250676,0.107704,19.0
333,0.392552,0.439328,0.0307385,0.150944,47.0
243,0.392673,0.364232,0.031459,0.106839,25.0
309,0.39285,0.405705,0.028905,0.113276,33.0
47,0.393036,0.623114,0.0298551,0.134741,10.0
87,0.393348,0.415167,0.0208417,0.110385,9.0
89,0.393554,0.220135,0.0213564,0.0720271,12.0
199,0.39384,0.294053,0.0276036,0.0921771,14.0
174,0.394105,0.485659,0.03426,0.111712,20.0
152,0.394155,0.427236,0.0258308,0.106212,19.0
32,0.394688,0.67027,0.0369019,0.112523,15.0
62,0.395056,0.29054,0.0190023,0.0858306,8.0
242,0.395242,0.364706,0.0281922,0.108108,25.0
123,0.395319,0.578538,0.0292968,0.129378,2.0
324,0.395753,0.392193,0.026204,0.12294,33.0
239,0.396038,0.352215,0.0437202,0.120752,33.0
124,0.396146,0.388122,0.0238054,0.0989722,5.0
11,0.396379,0.257519,0.0224602,0.087464,8.0
151,0.396647,0.430844,0.025555,0.10837,19.0
270,0.396954,0.421835,0.0225966,0.0906347,30.0
262,0.397083,0.366511,0.0271951,0.103674,25.0
310,0.397558,0.404953,0.0278675,0.114684,33.0
70,0.397743,0.303428,0.0201681,0.0983194,3.0
31,0.397892,0.673031,0.038887,0.104358,15.0
173,0.398328,0.486501,0.0302956,0.111878,20.0
46,0.39846,0.624157,0.0288084,0.139589,10.0
241,0.398528,0.366929,0.0253705,0.105429,25.0
328,0.39868,0.47375,0.0627614,0.0623288,49.0
150,0.398758,0.435208,0.0255002,0.11199,19.0
208,0.399211,0.40346,0.0377388,0.115749,30.0
263,0.399466,0.374333,0.0216587,0.111591,25.0
107,0.39947,0.431842,0.0278597,0.076698,11.0
238,0.399612,0.345486,0.0453986,0.132003,33.0
30,0.400074,0.676097,0.0448365,0.1042,15.0
6,0.400087,0.268084,0.0301739,0.0920419,3.0
86,0.400951,0.414351,0.0209863,0.110787,9.0
264,0.400959,0.375834,0.021348,0.109418,25.0
198,0.40106,0.292685,0.033506,0.0965241,14.0
123,0.401097,0.386682,0.0269034,0.102493,5.0
189,0.401572,0.394842,0.0286578,0.106245,23.0
311,0.401578,0.403851,0.0285526,0.115258,33.0
122,0.401749,0.576306,0.029887,0.122712,2.0
149,0.401823,0.439689,0.0252457,0.113382,19.0
88,0.401832,0.220209,0.0201339,0.0712054,12.0
240,0.401905,0.363952,0.0214049,0.108674,25.0
61,0.402199,0.28967,0.0176537,0.0855311,8.0
237,0.402361,0.344977,0.0412738,0.137251,33.0
265,0.402477,0.371079,0.0224824,0.0978002,25.0
325,0.402698,0.436527,0.0523742,0.0909734,37.0
323,0.402758,0.395271,0.0264337,0.127986,33.0
172,0.402911,0.483789,0.0266445,0.117745,20.0
171,0.403546,0.48289,0.0308722,0.119447,20.0
266,0.403696,0.373454,0.0236859,0.101856,25.0
236,0.40385,0.346811,0.035586,0.13763,33.0
45,0.404088,0.624693,0.0288661,0.141297,10.0
170,0.40449,0.483211,0.0348999,0.119852,20.0
148,0.404929,0.440667,0.0256597,0.10713,19.0
69,0.405082,0.303361,0.0209568,0.098559,3.0
207,0.405135,0.402375,0.0417564,0.11526,30.0
121,0.405218,0.571407,0.0371317,0.113196,2.0
12,0.405596,0.259042,0.025536,0.0859642,8.0
12,0.405712,0.643548,0.0727796,0.142394,1.0
312,0.405726,0.404588,0.028888,0.118646,33.0
267,0.406093,0.377071,0.0244833,0.107358,25.0
235,0.406468,0.347689,0.0323244,0.130631,33.0
120,0.40657,0.580794,0.0516972,0.13402,2.0
122,0.406574,0.385776,0.033934,0.103208,5.0
332,0.406931,0.436427,0.0281449,0.149889,47.0
268,0.407792,0.375289,0.0262487,0.104377,25.0
169,0.407929,0.483108,0.0369997,0.120964,20.0
85,0.408031,0.412627,0.0212315,0.110214,9.0
106,0.408317,0.422684,0.0251023,0.09131,11.0
322,0.408342,0.397342,0.0293891,0.127857,33.0
147,0.408446,0.440954,0.0287945,0.102696,19.0
60,0.408461,0.288835,0.016124,0.0855172,8.0
234,0.40854,0.347984,0.034006,0.129305,33.0
44,0.408608,0.627303,0.0278267,0.141843,10.0
119,0.408693,0.583861,0.0478856,0.135493,2.0
7,0.408803,0.266443,0.0275844,0.0901942,3.0
313,0.409318,0.404221,0.0310436,0.118165,33.0
87,0.409496,0.220181,0.01853,0.071062,12.0
269,0.409504,0.377844,0.0267431,0.104185,25.0
327,0.41002,0.473634,0.0615185,0.0617631,49.0
118,0.410348,0.587653,0.0401061,0.136518,2.0
206,0.410943,0.402016,0.0482744,0.113726,30.0
197,0.411244,0.291753,0.0344227,0.0972423,14.0
146,0.411547,0.443186,0.0314215,0.106392,19.0
168,0.411716,0.484853,0.0370708,0.119593,20.0
68,0.411796,0.30252,0.0208928,0.0972981,3.0
270,0.411948,0.381201,0.0257773,0.105573,25.0
314,0.412302,0.403947,0.0323459,0.117329,33.0
321,0.413157,0.397192,0.0300946,0.118614,33.0
121,0.413194,0.383719,0.0363955,0.104556,5.0
233,0.413541,0.346455,0.0349626,0.12932,33.0
188,0.413584,0.393196,0.0311959,0.104853,23.0
117,0.413704,0.590369,0.034121,0.137658,2.0
13,0.414112,0.64579,0.0872569,0.142394,1.0
84,0.414783,0.41156,0.0205343,0.108147,9.0
271,0.41485,0.384652,0.0242933,0.108971,25.0
43,0.414856,0.627682,0.0308883,0.14331,10.0
105,0.415044,0.420322,0.0274901,0.0967838,11.0
59,0.415244,0.288512,0.0155282,0.0857932,8.0
167,0.415645,0.486372,0.0364343,0.119574,20.0
13,0.415744,0.260561,0.0284002,0.083771,8.0
315,0.415977,0.404723,0.0330812,0.117176,33.0
145,0.416116,0.44822,0.0302694,0.113044,19.0
320,0.417084,0.394763,0.0285823,0.101913,33.0
86,0.417114,0.219415,0.0179997,0.0733175,12.0
116,0.417204,0.590417,0.0296482,0.13693,2.0
324,0.417245,0.444225,0.0485799,0.109604,37.0
8,0.417355,0.266466,0.0245617,0.090833,3.0
196,0.417656,0.292069,0.0377272,0.0963311,14.0
316,0.418055,0.405727,0.0310171,0.114566,33.0
272,0.418078,0.38214,0.0226339,0.10202,25.0
67,0.418203,0.301318,0.0203234,0.0982859,3.0
205,0.418633,0.402398,0.0493058,0.11225,30.0
115,0.418789,0.59017,0.0306243,0.133827,2.0
42,0.419132,0.630246,0.0350322,0.142307,10.0
232,0.419165,0.347647,0.0369746,0.123243,33.0
144,0.419328,0.450705,0.0281565,0.114969,19.0
120,0.419427,0.384947,0.0379512,0.105954,5.0
231,0.419619,0.346577,0.047156,0.116198,33.0
166,0.41988,0.490072,0.0359225,0.118843,20.0
104,0.419971,0.42025,0.0310835,0.0972004,11.0
14,0.420074,0.646437,0.0914961,0.140441,1.0
319,0.420176,0.402842,0.0325871,0.11525,33.0
318,0.42026,0.404205,0.0305069,0.11207,33.0
317,0.420349,0.406585,0.030159,0.112144,33.0
230,0.420696,0.347374,0.0541325,0.11663,33.0
114,0.420845,0.589148,0.0362369,0.136872,2.0
58,0.421281,0.28719,0.0150957,0.0875346,8.0
326,0.421297,0.472227,0.0590356,0.0601911,49.0
331,0.421635,0.435639,0.0261557,0.150923,47.0
83,0.421721,0.410344,0.0208212,0.106519,9.0
273,0.421991,0.38155,0.0228109,0.0959453,25.0
41,0.422345,0.634216,0.0389223,0.136161,10.0
273,0.422445,0.441493,0.0370566,0.108841,30.0
113,0.423275,0.587602,0.0437713,0.137209,2.0
112,0.423423,0.585604,0.0482253,0.138054,2.0
143,0.423798,0.452437,0.0246136,0.11273,19.0
85,0.424063,0.218981,0.0167641,0.0723305,12.0
165,0.424116,0.492035,0.0337122,0.118353,20.0
66,0.424721,0.300905,0.0193057,0.0978841,3.0
111,0.424732,0.587162,0.0439462,0.138763,2.0
187,0.424798,0.390215,0.0336529,0.0989891,23.0
15,0.424834,0.645328,0.0793185,0.135672,1.0
229,0.424955,0.348413,0.0483847,0.116121,33.0
16,0.425569,0.644872,0.0622998,0.124576,1.0
119,0.425591,0.385477,0.0322193,0.106834,5.0
228,0.425748,0.351744,0.0367182,0.112186,33.0
14,0.425765,0.26166,0.0280388,0.0829947,8.0
9,0.42579,0.26617,0.022294,0.0924569,3.0
17,0.425869,0.643271,0.0529609,0.12011,1.0
323,0.42596,0.443522,0.0409872,0.108792,37.0
274,0.426216,0.378829,0.02067,0.0888774,25.0
103,0.426313,0.421592,0.0327852,0.0940238,11.0
164,0.426399,0.492306,0.0332759,0.118775,20.0
195,0.426531,0.294363,0.0349066,0.0989704,14.0
40,0.426561,0.633616,0.046704,0.134972,10.0
204,0.426704,0.404002,0.0448152,0.113319,30.0
110,0.426842,0.588438,0.0382464,0.138514,2.0
18,0.427379,0.64588,0.0524557,0.120708,1.0
57,0.427462,0.28386,0.0162199,0.0877814,8.0
163,0.427577,0.491696,0.0371203,0.11771,20.0
82,0.428778,0.408526,0.0227983,0.105386,9.0
142,0.429047,0.454549,0.0254944,0.110287,19.0
162,0.429076,0.492446,0.0388369,0.11824,20.0
39,0.429577,0.634744,0.0525229,0.134545,10.0
231,0.429966,0.343565,0.0246943,0.11804,25.0
275,0.430156,0.376827,0.0190696,0.0836654,25.0
109,0.430324,0.58865,0.0326774,0.135905,2.0
227,0.430626,0.353209,0.0305497,0.110138,33.0
84,0.43095,0.217653,0.0157186,0.0734334,12.0
325,0.430951,0.472304,0.0583868,0.0606235,49.0
65,0.431052,0.298748,0.0182239,0.0984226,3.0
274,0.431583,0.445039,0.040718,0.113132,30.0
19,0.431591,0.648884,0.0543834,0.125467,1.0
161,0.431715,0.494142,0.040077,0.118112,20.0
118,0.432135,0.386816,0.027451,0.106236,5.0
141,0.432665,0.453329,0.0291745,0.1093,19.0
322,0.432787,0.444409,0.0386379,0.112385,37.0
38,0.432969,0.636417,0.0553163,0.131987,10.0
56,0.433308,0.281955,0.017502,0.0879325,8.0
108,0.433843,0.5896,0.0292916,0.135679,2.0
276,0.433998,0.372362,0.0173217,0.0698557,25.0
15,0.434187,0.261864,0.0257824,0.0816583,8.0
102,0.434613,0.419359,0.0358772,0.0971108,11.0
330,0.434738,0.435405,0.0256914,0.152707,47.0
186,0.434775,0.387988,0.0341645,0.0949703,23.0
21,0.434847,0.653951,0.0751949,0.138581,1.0
20,0.434933,0.650722,0.0663103,0.130344,1.0
140,0.43505,0.453961,0.0321699,0.107501,19.0
107,0.435186,0.589347,0.0317066,0.137843,2.0
203,0.435522,0.408953,0.0407259,0.11536,30.0
194,0.435643,0.296034,0.0305455,0.095249,14.0
10,0.435732,0.266497,0.0202549,0.0930154,3.0
160,0.435758,0.495262,0.0394267,0.118118,20.0
81,0.435779,0.407112,0.0239917,0.102953,9.0
22,0.435896,0.651373,0.0764512,0.135583,1.0
230,0.43603,0.342601,0.0267641,0.115776,25.0
302,0.436538,0.480918,0.0308875,0.125973,37.0
303,0.437003,0.476961,0.0363907,0.123392,37.0
226,0.437143,0.350773,0.0289184,0.11254,33.0
301,0.437554,0.483148,0.0295619,0.122794,37.0
64,0.437565,0.297804,0.0181994,0.0978763,3.0
83,0.437817,0.216247,0.0160342,0.0719114,12.0
139,0.438145,0.457348,0.0335574,0.110801,19.0
275,0.438239,0.450264,0.0442714,0.111974,30.0
304,0.438347,0.473963,0.0418644,0.125195,37.0
277,0.438391,0.372574,0.0180888,0.0627185,25.0
225,0.438655,0.34913,0.0345322,0.114527,33.0
37,0.438714,0.636896,0.0583225,0.127569,10.0
300,0.439031,0.48365,0.0306563,0.124882,37.0
117,0.439131,0.38699,0.0230117,0.103012,5.0
106,0.439548,0.585701,0.0365939,0.132374,2.0
55,0.439858,0.279742,0.018457,0.0870134,8.0
159,0.439875,0.495262,0.0360246,0.118996,20.0
324,0.440093,0.471379,0.0566195,0.0637433,49.0
104,0.440414,0.580054,0.0540225,0.132616,2.0
305,0.440499,0.472978,0.0459553,0.126356,37.0
138,0.440518,0.462103,0.0347642,0.113276,19.0
103,0.440663,0.581209,0.0466001,0.131834,2.0
299,0.44084,0.483955,0.0325676,0.126049,37.0
276,0.441589,0.451698,0.0398137,0.108818,30.0
101,0.442049,0.428948,0.0337922,0.0796157,11.0
80,0.442118,0.405622,0.0257339,0.101419,9.0
346,0.442176,0.437809,0.0437078,0.141489,26.0
310,0.442197,0.464578,0.0397778,0.108404,37.0
347,0.442258,0.440039,0.0422828,0.140999,26.0
229,0.442401,0.340967,0.0284983,0.116483,25.0
16,0.442463,0.26291,0.0228974,0.0825322,8.0
311,0.442682,0.466603,0.0434069,0.108218,37.0
224,0.442882,0.348195,0.0417394,0.112521,33.0
137,0.443023,0.465768,0.0334952,0.111931,19.0
298,0.443216,0.486075,0.032914,0.127676,37.0
278,0.443241,0.371969,0.0189108,0.0537022,25.0
102,0.443261,0.584332,0.0393281,0.133069,2.0
345,0.443356,0.441346,0.0427456,0.138158,26.0
36,0.443419,0.635912,0.0583092,0.128724,10.0
306,0.44342,0.473477,0.0484472,0.12932,37.0
193,0.443714,0.297521,0.0262825,0.0945537,14.0
63,0.443757,0.295741,0.0184171,0.0972047,3.0
348,0.444057,0.436859,0.0431023,0.143306,26.0
158,0.444079,0.49578,0.0321874,0.1214,20.0
202,0.444108,0.412562,0.0354861,0.118254,30.0
321,0.444252,0.446877,0.0496669,0.113595,37.0
116,0.444475,0.387779,0.0216436,0.0997652,5.0
105,0.444481,0.584105,0.0442894,0.133653,2.0
309,0.444498,0.463944,0.0393158,0.109919,37.0
312,0.444515,0.467049,0.0479311,0.108129,37.0
7,0.44457,0.652436,0.0298936,0.120293,10.0
82,0.445166,0.215968,0.0164248,0.0718161,12.0
11,0.445234,0.266679,0.021288,0.0930913,3.0
223,0.445492,0.34541,0.0478019,0.111434,33.0
54,0.445558,0.278498,0.019653,0.0877255,8.0
136,0.445806,0.467659,0.0333029,0.11125,19.0
344,0.445807,0.440136,0.039552,0.142221,26.0
313,0.446049,0.46654,0.0484443,0.110236,37.0
308,0.446374,0.46668,0.0460841,0.116915,37.0
307,0.446379,0.471289,0.0484795,0.126319,37.0
297,0.446384,0.488113,0.0335618,0.12612,37.0
185,0.446453,0.386803,0.0411035,0.0942123,23.0
101,0.446809,0.586215,0.0337469,0.133807,2.0
349,0.446958,0.433783,0.0401132,0.145185,26.0
320,0.447147,0.450145,0.0484147,0.106412,37.0
80,0.447381,0.583369,0.0484859,0.0969388,2.0
79,0.447429,0.584436,0.0473168,0.0978643,2.0
135,0.44764,0.468459,0.0303329,0.109948,19.0
329,0.448038,0.435884,0.0264247,0.152083,47.0
350,0.448135,0.437128,0.0372106,0.147359,26.0
279,0.448201,0.376986,0.0198548,0.0529419,25.0
351,0.448254,0.433295,0.0357831,0.148453,26.0
115,0.448272,0.388241,0.0244256,0.095643,5.0
314,0.448374,0.46797,0.0486282,0.113314,37.0
323,0.448426,0.471545,0.0554412,0.0614004,49.0
157,0.44846,0.495936,0.026825,0.121439,20.0
352,0.448564,0.429343,0.0362191,0.151709,26.0
228,0.448616,0.340294,0.0308963,0.112602,25.0
277,0.448841,0.452588,0.0401221,0.11498,30.0
79,0.448871,0.404494,0.0256104,0.100355,9.0
35,0.44906,0.636911,0.0582953,0.128034,10.0
296,0.449377,0.49076,0.0335933,0.125964,37.0
343,0.449545,0.435026,0.0360912,0.144214,26.0
78,0.449583,0.585411,0.0422019,0.0977359,2.0
100,0.449685,0.423358,0.0315844,0.0898546,11.0
295,0.449767,0.490858,0.0315528,0.121262,37.0
100,0.449815,0.587214,0.0285383,0.131553,2.0
353,0.449925,0.429241,0.040681,0.153723,26.0
8,0.449944,0.648994,0.0285172,0.124039,10.0
53,0.449992,0.278543,0.0187188,0.087315,8.0
23,0.449997,0.638138,0.0504268,0.114105,1.0
62,0.450038,0.294724,0.0188389,0.0973301,3.0
134,0.450068,0.469657,0.032098,0.111796,19.0
17,0.450117,0.264175,0.0197407,0.0828638,8.0
319,0.450122,0.452208,0.0419547,0.100402,37.0
294,0.450133,0.489872,0.031477,0.11959,37.0
98,0.450727,0.586259,0.0422496,0.124361,2.0
133,0.450882,0.471255,0.0318154,0.112175,19.0
192,0.450958,0.296638,0.0241679,0.0948773,14.0
132,0.45096,0.475386,0.0308185,0.112973,19.0
95,0.450994,0.583684,0.0506539,0.120663,2.0
97,0.451395,0.584851,0.0556101,0.125962,2.0
354,0.451552,0.43435,0.0426768,0.145581,26.0
222,0.451716,0.346811,0.0464252,0.114122,33.0
94,0.451818,0.584881,0.0438394,0.114482,2.0
77,0.451901,0.585549,0.0377671,0.0971307,2.0
96,0.451948,0.583389,0.0574403,0.124374,2.0
81,0.452031,0.582002,0.0407273,0.0964955,2.0
99,0.452044,0.586295,0.0295451,0.129581,2.0
156,0.452056,0.495067,0.0246951,0.122785,20.0
293,0.452284,0.489195,0.0322903,0.119939,37.0
184,0.45234,0.386105,0.0380716,0.0944593,23.0
81,0.452503,0.215217,0.0164123,0.0713252,12.0
201,0.452647,0.413724,0.0304053,0.116875,30.0
355,0.452681,0.433903,0.0434213,0.143247,26.0
131,0.453091,0.478659,0.0253788,0.114914,19.0
315,0.453158,0.464921,0.0479226,0.109936,37.0
114,0.4532,0.387123,0.0240765,0.0949453,5.0
87,0.453232,0.580446,0.0488324,0.10511,2.0
88,0.453261,0.581154,0.051709,0.10589,2.0
72,0.453354,0.584457,0.0544477,0.0978721,2.0
76,0.45342,0.58435,0.0375475,0.0953368,2.0
73,0.453769,0.581699,0.0498815,0.0984242,2.0
280,0.454002,0.382881,0.0222555,0.0566206,25.0
316,0.454011,0.459168,0.0428638,0.100347,37.0
9,0.454169,0.6455,0.0253172,0.122758,10.0
86,0.45418,0.582281,0.0445819,0.1019,2.0
93,0.454354,0.590954,0.0385366,0.101586,2.0
113,0.454485,0.388466,0.036096,0.0982,5.0
68,0.454538,0.589621,0.0495871,0.0995692,2.0
67,0.4546,0.591962,0.0499948,0.100789,2.0
155,0.454683,0.494104,0.024597,0.123807,20.0
318,0.454822,0.454898,0.0454485,0.0990697,37.0
342,0.454874,0.431419,0.0329076,0.146277,26.0
52,0.454875,0.277495,0.0204995,0.0877624,8.0
69,0.454958,0.58944,0.0486028,0.0997593,2.0
75,0.455175,0.583499,0.0384983,0.0964003,2.0
12,0.455266,0.267332,0.0222137,0.0929108,3.0
292,0.455307,0.488992,0.0313265,0.120294,37.0
85,0.455614,0.585552,0.040094,0.100448,2.0
28,0.455619,0.623199,0.0263483,0.0893048,1.0
71,0.45583,0.58856,0.0516926,0.10121,2.0
70,0.456064,0.588784,0.0477482,0.100874,2.0
78,0.45618,0.401802,0.024595,0.103966,9.0
61,0.456198,0.293664,0.0196481,0.096701,3.0
130,0.456501,0.478875,0.0211303,0.110516,19.0
66,0.456514,0.595074,0.0490847,0.100769,2.0
183,0.456519,0.385792,0.0348423,0.0960061,23.0
278,0.456523,0.452551,0.042337,0.121816,30.0
191,0.45674,0.294951,0.0284532,0.0958339,14.0
356,0.456821,0.429468,0.0471043,0.144971,26.0
92,0.456827,0.581382,0.0336388,0.117152,2.0
24,0.456834,0.630326,0.0385171,0.108906,1.0
74,0.456951,0.582473,0.0398086,0.0973715,2.0
84,0.456992,0.586332,0.0345326,0.0995371,2.0
317,0.457303,0.45708,0.0459479,0.0978386,37.0
221,0.457398,0.348366,0.0399104,0.116246,33.0
99,0.457422,0.428288,0.028948,0.0811097,11.0
322,0.457529,0.473934,0.049692,0.060907,49.0
34,0.457531,0.633172,0.0675682,0.135371,10.0
154,0.457655,0.493851,0.0264658,0.125666,20.0
82,0.457669,0.583549,0.0303516,0.0988592,2.0
18,0.457781,0.265011,0.0167305,0.0818801,8.0
129,0.457977,0.47908,0.0246421,0.109436,19.0
227,0.458079,0.338015,0.0252415,0.110653,25.0
10,0.458151,0.642063,0.0281543,0.127851,10.0
90,0.458221,0.583209,0.0348289,0.112586,2.0
91,0.458468,0.582198,0.03083,0.114083,2.0
83,0.458478,0.583892,0.0300017,0.100352,2.0
27,0.458532,0.62472,0.0316092,0.0996877,1.0
112,0.458562,0.387628,0.0378614,0.10006,5.0
291,0.458643,0.487766,0.0311045,0.117196,37.0
51,0.458836,0.277315,0.0220437,0.0869212,8.0
281,0.45889,0.385506,0.0220341,0.0542693,25.0
80,0.459089,0.215478,0.0160676,0.0713702,12.0
341,0.459243,0.427588,0.031756,0.149037,26.0
128,0.459287,0.481189,0.0293923,0.111925,19.0
65,0.459733,0.596773,0.0465889,0.100228,2.0
153,0.459872,0.495207,0.0275781,0.121472,20.0
200,0.45998,0.413544,0.0305973,0.115846,30.0
127,0.460149,0.48348,0.0322868,0.114872,19.0
328,0.460265,0.438077,0.0280632,0.154298,47.0
25,0.460324,0.625548,0.0349061,0.104522,1.0
182,0.460553,0.385271,0.0296978,0.0974952,23.0
89,0.46086,0.582277,0.0355731,0.109878,2.0
190,0.460976,0.292843,0.0346956,0.0990183,14.0
126,0.461005,0.486579,0.0339634,0.116407,19.0
26,0.461254,0.624198,0.0310999,0.102809,1.0
279,0.461435,0.45533,0.0395681,0.117452,30.0
13,0.461688,0.636635,0.0620439,0.136501,10.0
50,0.462175,0.276428,0.0214596,0.0863896,8.0
33,0.462322,0.635472,0.0668233,0.132215,10.0
60,0.462475,0.292557,0.0212674,0.0958715,3.0
11,0.462792,0.637127,0.032388,0.125693,10.0
152,0.462974,0.495107,0.0272701,0.121467,20.0
357,0.46299,0.428504,0.0482835,0.146545,26.0
64,0.463529,0.596966,0.0448126,0.102045,2.0
125,0.463779,0.486961,0.0322831,0.113762,19.0
220,0.463794,0.348941,0.0358193,0.113312,33.0
77,0.46393,0.399581,0.0234497,0.105895,9.0
340,0.464044,0.424459,0.0331946,0.150118,26.0
290,0.464291,0.489667,0.0346889,0.119376,37.0
181,0.464658,0.382829,0.0264669,0.0953119,23.0
282,0.464967,0.3925,0.0244649,0.0640077,25.0
226,0.465033,0.339689,0.0237017,0.111423,25.0
111,0.465091,0.390226,0.0313404,0.0989856,5.0
13,0.465148,0.267477,0.025098,0.0947811,3.0
49,0.465505,0.27638,0.0213596,0.0854795,8.0
79,0.465712,0.215286,0.0173986,0.0719764,12.0
151,0.465782,0.495465,0.0274413,0.122426,20.0
280,0.4658,0.456118,0.0352417,0.11323,30.0
19,0.465879,0.2656,0.0153409,0.0824524,8.0
321,0.465963,0.475217,0.0413643,0.0616427,49.0
98,0.466388,0.417085,0.026982,0.102004,11.0
12,0.466412,0.634838,0.0388139,0.127894,10.0
189,0.466822,0.291194,0.0358478,0.0972999,14.0
359,0.466922,0.440109,0.0371838,0.145998,26.0
199,0.467037,0.410856,0.034681,0.113155,30.0
358,0.467298,0.43568,0.0469252,0.146636,26.0
32,0.467412,0.637385,0.062263,0.129887,10.0
110,0.468223,0.393299,0.031803,0.0982544,5.0
180,0.468393,0.381862,0.0310187,0.0901785,23.0
339,0.468553,0.424824,0.03368,0.150386,26.0
59,0.468622,0.291476,0.0225385,0.0947266,3.0
63,0.468661,0.594528,0.0455326,0.104785,2.0
48,0.468793,0.27598,0.0217785,0.0857152,8.0
360,0.469021,0.435823,0.0367989,0.149445,26.0
289,0.46945,0.490038,0.0389219,0.119086,37.0
150,0.469465,0.493615,0.0267457,0.119312,20.0
14,0.469623,0.630609,0.053858,0.122952,10.0
283,0.469887,0.39452,0.0251252,0.0602978,25.0
361,0.470666,0.425428,0.0380278,0.152197,26.0
124,0.470776,0.486716,0.0326313,0.113855,19.0
219,0.470993,0.350008,0.032852,0.112319,33.0
179,0.471371,0.379338,0.0339491,0.0842791,23.0
149,0.471503,0.49449,0.0320029,0.120239,20.0
76,0.472013,0.397849,0.0227687,0.104245,9.0
188,0.472015,0.29095,0.0339906,0.0956699,14.0
78,0.472181,0.215134,0.0174776,0.072432,12.0
31,0.472278,0.63869,0.0504272,0.131042,10.0
47,0.472369,0.275617,0.0193937,0.0854821,8.0
284,0.472763,0.396754,0.0239346,0.0591975,25.0
281,0.47294,0.459668,0.0349035,0.112725,30.0
320,0.473075,0.474257,0.0330988,0.0631323,49.0
338,0.473118,0.422719,0.0351479,0.148295,26.0
362,0.473348,0.424905,0.0382228,0.154269,26.0
327,0.473471,0.441667,0.0299461,0.152979,47.0
62,0.473658,0.594981,0.0432318,0.10513,2.0
259,0.473712,0.45673,0.0368197,0.11985,18.0
225,0.47388,0.34012,0.0247084,0.107376,25.0
20,0.474064,0.266735,0.0167094,0.0818673,8.0
198,0.474081,0.41171,0.0390005,0.115399,30.0
258,0.474099,0.455448,0.031754,0.123617,18.0
256,0.474156,0.453666,0.0336131,0.124579,18.0
261,0.474186,0.454725,0.050893,0.114703,18.0
260,0.474204,0.456325,0.0474995,0.120247,18.0
288,0.474241,0.493477,0.040292,0.117471,37.0
148,0.474283,0.493603,0.0392538,0.121462,20.0
58,0.4744,0.291099,0.0235523,0.094165,3.0
109,0.474402,0.393914,0.0275677,0.0965229,5.0
255,0.474407,0.459868,0.0355104,0.136929,18.0
257,0.474625,0.453696,0.0308687,0.123209,18.0
97,0.474744,0.419207,0.0247956,0.0970692,11.0
254,0.475029,0.460334,0.0336929,0.136947,18.0
46,0.475274,0.2752,0.0171776,0.0852933,8.0
123,0.475298,0.4868,0.0309323,0.115814,19.0
15,0.475309,0.627845,0.0453398,0.1153,10.0
14,0.475327,0.268708,0.027566,0.0944353,3.0
252,0.476031,0.457398,0.0263935,0.132632,18.0
253,0.476138,0.459561,0.0293735,0.135699,18.0
363,0.476211,0.431068,0.0381948,0.151508,26.0
178,0.476317,0.381148,0.0341787,0.0823375,23.0
285,0.476357,0.404458,0.0250392,0.068602,25.0
218,0.476366,0.349648,0.0325437,0.109823,33.0
197,0.476506,0.41583,0.0436365,0.117419,30.0
251,0.476579,0.455899,0.0285188,0.131083,18.0
319,0.477003,0.471826,0.0296658,0.0704176,49.0
250,0.477331,0.452237,0.0359866,0.127648,18.0
45,0.477423,0.274924,0.0157509,0.0836411,8.0
16,0.478169,0.631595,0.0369441,0.125849,10.0
30,0.478247,0.63741,0.0523306,0.132704,10.0
262,0.478335,0.451353,0.0416707,0.10735,18.0
287,0.478431,0.499052,0.0403107,0.118811,37.0
187,0.478483,0.290806,0.0300996,0.0932787,14.0
249,0.478484,0.453057,0.0358133,0.130006,18.0
77,0.478741,0.213801,0.0188213,0.0739429,12.0
17,0.478855,0.632822,0.0297993,0.132009,10.0
217,0.479213,0.350607,0.0397873,0.106765,33.0
44,0.479277,0.274075,0.015512,0.0846431,8.0
75,0.479311,0.397157,0.0220433,0.104416,9.0
337,0.479358,0.424548,0.035084,0.150313,26.0
61,0.479364,0.594556,0.0452937,0.110678,2.0
57,0.479672,0.289818,0.0253626,0.0950514,3.0
364,0.480069,0.431663,0.0372558,0.149032,26.0
147,0.480131,0.490284,0.04838,0.127306,20.0
263,0.480486,0.453064,0.0376176,0.108373,18.0
96,0.480515,0.419566,0.0271873,0.0975197,11.0
18,0.480585,0.632763,0.0272103,0.130126,10.0
248,0.480695,0.456272,0.0303933,0.135478,18.0
